facility_id,facility_name,total_emissions,naics_code,state,latitude,longitude,year,parent_company,ownership_pct,clean_parent,ticker
1007589,ENVIROFIL OF ILLNOIS INC,9180.548,562212.0,IL,40.484296,-90.637965,2014,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT INC,WM
1007701,ENVIRONTECH LANDFILL,19697.89,562212.0,IL,41.379808,-88.405842,2014,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES INC,RSG
1011183,EOG Resources South Bowie Compressor Station,33031.724,211111.0,TX,33.49488,-97.75491,2014,EOG RESOURCES INC,100.0,EOG RESOURCES INC,EOG
1010714,"EOG Resources, Inc- Milton Hub",33113.426,211112.0,TX,28.881926,-97.937495,2014,EOG RESOURCES INC,100.0,EOG RESOURCES INC,EOG
1010746,"EOG Resources, Inc- T.R. Marshall Hub",46250.584,211112.0,TX,29.624939,-98.429389,2014,EOG RESOURCES INC,100.0,EOG RESOURCES INC,EOG
1011210,"EOG Resources, Inc. Shiner Hub",39705.202,211112.0,TX,29.369897,-97.270304,2014,EOG RESOURCES INC,100.0,EOG RESOURCES INC,EOG
1011745,"EOG Resources, Inc. Smiley Hub",50079.368,211112.0,TX,29.166548,-97.63449,2014,EOG RESOURCES INC,100.0,EOG RESOURCES INC,EOG
1002060,"EPNG Station 1775 Mojave Topock, AZ",44072.39,486210.0,AZ,34.7175,-114.485,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1002116,EPNG Station 6210 Bondad,59884.832,486210.0,CO,37.096339,-107.769381,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1008460,"EPNG Station 6311 El Paso, TX",32958.488,486210.0,TX,31.97367,-106.39594,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1001981,"EPNG Station 6312 Cornudas, TX",165302.704,486210.0,TX,31.7033,-105.4564,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1010558,"EPNG Station 6330 Guadalupe, TX",60899.124,486210.0,TX,31.7737,-104.9078,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1001988,"EPNG Station 6335 Hueco, TX",74438.73,486210.0,TX,31.6839,-105.94896,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1001990,"EPNG Station 6339 Keystone, TX",65320.674,486210.0,TX,31.9499,-103.1085,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1008240,"EPNG Station 6348 Plains, TX",14082.096,486210.0,TX,32.9861,-102.75013,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1008368,"EPNG Station 6398, Wink, TX",56557.246,486210.0,TX,31.748845,-103.162501,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1001982,"EPNG Station 6521 Eunice A, NM",45611.188,486210.0,NM,32.511814,-103.287379,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1009901,"EPNG Station 6525 Florida, NM",66264.118,486210.0,NM,32.275303,-108.067506,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1009331,EPNG Station 6526 Blanco,28805.698,486210.0,NM,36.348812,-107.953184,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1010477,EPNG Station 6543 Lordsburg,71873.89,486210.0,NM,32.31603,-108.6068,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1002118,"EPNG Station 6560 Pecos River, NM",65363.36,486210.0,NM,32.063688,-104.01868,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1011001,"EPNG Station 6702 Cimarron, AZ",32911.88,486210.0,AZ,32.324067,-109.791019,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1011379,"EPNG Station 6715 Dilkon, AZ",29828.246,486210.0,AZ,35.3966,-110.3353,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1001986,"EPNG Station 6735 Hackberry, AZ",14902.406,486210.0,AZ,35.1708,-113.7027,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1001997,"EPNG Station 6741 Alamo Lake, AZ",24440.546,486210.0,AZ,34.07,-113.6103,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1001996,"EPNG Station 6750 Leupp, AZ",102844.292,486210.0,AZ,35.3048,-111.0939,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1002117,"EPNG Station 6755 Navajo, AZ",28246.466,486210.0,AZ,35.5551,-109.7277,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1008239,"EPNG Station 6770 Oracle, AZ",41434.648,486210.0,AZ,32.6228,-110.7559,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1002196,"EPNG Station 6793 Wenden, AZ",16562.946,486210.0,AZ,33.53983,-113.4558,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1007437,"EPNG Station 6794 Williams, AZ",84515.114,486210.0,AZ,35.120793,-112.143022,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1011003,"EPNG Station 6795 Willcox, AZ",27183.202,486210.0,AZ,32.1088,-109.6622,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1002064,"EPNG Station 6796 Window Rock, AZ",105275.82,486210.0,AZ,35.6159,-109.12496,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1003622,EPPERSON WASTE DISPOSAL,29265.7,562212.0,KY,38.619741,-84.536103,2014,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES INC,RSG
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,717385.084,325110.0,TX,29.717471,-95.068008,2014,LYONDELLBASELL INDUSTRIES INC,100.0,LYONDELLBASELL INDUSTRIES INC,LYB
1006656,EQUISTAR CHEMICALS LIMITED PARTNERSHIP BAYPORT PLANT,39990.492,325199.0,TX,29.627167,-95.080194,2014,LYONDELLBASELL INDUSTRIES INC,100.0,LYONDELLBASELL INDUSTRIES INC,LYB
1002927,EQUISTAR CHEMICALS LP,451497.136,325199.0,IA,41.807,-90.296,2014,LYONDELLBASELL INDUSTRIES INC,100.0,LYONDELLBASELL INDUSTRIES INC,LYB
1000342,EQUISTAR CHEMICALS LP,427467.78,325110.0,IL,41.412897,-88.329773,2014,LYONDELLBASELL INDUSTRIES INC,100.0,LYONDELLBASELL INDUSTRIES INC,LYB
1006120,EQUISTAR CHEMICALS LP MATAGOR DA FACILITY,36466.142,325211.0,TX,28.7875,-95.943056,2014,LYONDELLBASELL INDUSTRIES INC,100.0,LYONDELLBASELL INDUSTRIES INC,LYB
1004880,EQUISTAR CORPUS CHRISTI PLANT,1117696.558,325110.0,TX,27.81,-97.593611,2014,LYONDELLBASELL INDUSTRIES INC,100.0,LYONDELLBASELL INDUSTRIES INC,LYB
1007987,EVERGREEN LANDFILL/FKA PELLEGRENE SITE,17913.048,562212.0,PA,40.4924,-79.1364,2014,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT INC,WM
1007723,EVERGREEN RECYCLING & DISPOSAL,59828.29,562212.0,OH,41.602509,-83.50457,2014,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT INC,WM
1007643,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,6286677.884,324110.0,LA,30.484917,-91.17392,2014,EXXON MOBIL CORP,100.0,EXXON MOBIL CORP,XOM
1007542,EXXONMOBIL Bt Site,9763869.852,324110.0,TX,29.73934,-95.022404,2014,EXXON MOBIL CORP,100.0,EXXON MOBIL CORP,XOM
1003484,EXXONMOBIL CHEMICAL CO - BATON ROUGE PLASTICS PLANT,56507.988,325211.0,LA,30.552014,-91.178517,2014,EXXON MOBIL CORP,100.0,EXXON MOBIL CORP,XOM
1006801,EXXONMOBIL CHEMICAL CO - BATON ROUGE POLYOLEFINS PLANT,83517.588,325211.0,LA,30.560139,-91.2055,2014,EXXON MOBIL CORP,100.0,EXXON MOBIL CORP,XOM
1006274,EXXONMOBIL CHEMICAL MONT BELVIEU PLASTICS PLANT,39788.7,325211.0,TX,29.8742,-94.9122,2014,EXXON MOBIL CORP,100.0,EXXON MOBIL CORP,XOM
1006068,EXXONMOBIL OIL JOLIET REFINERY,2491372.366,324110.0,IL,41.4167,-88.1833,2014,EXXON MOBIL CORP,100.0,EXXON MOBIL CORP,XOM
1010118,Eagle-1 Gas Plant,126798.023,211111.0,TX,29.1351,-96.6591,2014,PHILLIPS 66,86.8,PHILLIPS 66,PSX
1001006,East Bend,3094981.748,221112.0,KY,38.9031,-84.8511,2014,DUKE ENERGY CORP,100.0,DUKE ENERGY CORP,DUK
1000761,East River,1963921.056,221330.0,NY,40.7281,-73.9742,2014,CONSOLIDATED EDISON INC,100.0,CONSOLIDATED EDISON INC,ED
1011173,Eastern Gas Transmission and Storage - Centre Station (Tran),24420.362,486210.0,PA,40.88155,-77.7271,2014,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY INC,BRK.B
1003443,Eastern Gas Transmission and Storage - Crayne Station (Tran),26945.962,486210.0,PA,39.9197,-80.1232,2014,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY INC,BRK.B
1003629,Eastern Gas Transmission and Storage - Ellisburg Station (Stor),57439.198,486210.0,PA,41.9258,-77.8927,2014,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY INC,BRK.B
1003537,Eastern Gas Transmission and Storage - Gilmore Station (Tran),22390.732,486210.0,OH,40.28667,-81.46528,2014,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY INC,BRK.B
1003512,Eastern Gas Transmission and Storage - Greenlick and Little Greenlick Stations (Stor and Tran),81514.766,486210.0,PA,41.495452,-77.74015,2014,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY INC,BRK.B
1004160,Eastern Gas Transmission and Storage - Groveport Station (Tran),10191.318,486210.0,OH,39.8121,-82.8423,2014,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY INC,BRK.B
1003535,"Eastern Gas Transmission and Storage - Hastings Complex (Proc,Tran)",30279.688,211112.0,WV,39.55139,-80.67806,2014,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY INC,BRK.B
1011174,Eastern Gas Transmission and Storage - Leesburg and Loudoun Stations (Tran),32372.738,486210.0,VA,39.000559,-77.597059,2014,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY INC,BRK.B
1003455,Eastern Gas Transmission and Storage - Leidy and Finnefrock Stations (Stor and Tran),75943.066,486210.0,PA,41.42571,-77.85304,2014,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY INC,BRK.B
1003462,Eastern Gas Transmission and Storage - Lightburn Station and Extraction Plant (Stor and Proc),46743.498,486210.0,WV,39.119136,-80.455361,2014,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY INC,BRK.B
1003433,Eastern Gas Transmission and Storage - Newark Station (Tran),3414.246,486210.0,OH,40.0708,-82.1949,2014,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY INC,BRK.B
1003531,Eastern Gas Transmission and Storage - Oakford and Rock Springs Stations (Stor and Tran),41573.924,486210.0,PA,40.303195,-79.534661,2014,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY INC,BRK.B
1006332,Eastern Gas Transmission and Storage - Washington Station (Tran),3545.5,486210.0,OH,39.62667,-83.50889,2014,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY INC,BRK.B
1007438,Eastman Chemical - Texas Operations,2240656.182,325199.0,TX,32.4472,-94.6917,2014,Eastman Chemical Co,100.0,EASTMAN CHEMICAL CO,EMN
1000232,Eastman Chemical Company,4852240.934,325211.0,TN,36.5192,-82.535,2014,Eastman Chemical Co,100.0,EASTMAN CHEMICAL CO,EMN
1004957,Eastman Chemical Texas City Operations,40882.516,325110.0,TX,29.380301,-94.894036,2014,EASTMAN CHEMICAL CO,100.0,EASTMAN CHEMICAL CO,EMN
1011487,"Eco-Safe Systems, LLC",25641.7,562212.0,TN,36.56115,-82.35006,2014,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT INC,WM
1000898,Eddystone Generating Station,131276.068,221112.0,PA,39.858,-75.323,2014,CONSTELLATION ENERGY CORP,100.0,CONSTELLATION ENERGY CORP,CEG
1000983,Edgewater (4050),3878824.234,221112.0,WI,43.715,-87.7094,2014,ALLIANT ENERGY CORP,100.0,ALLIANT ENERGY CORP,LNT
1001392,Edward L Addison Generating Plant,293254.852,221112.0,GA,32.911,-84.3059,2014,THE SOUTHERN CO,100.0,THE SOUTHERN CO,SO
1001541,Edwardsport,2249648.528,221112.0,IN,38.8067,-87.2472,2014,DUKE ENERGY CORP,100.0,DUKE ENERGY CORP,DUK
1002473,El Centro Landfill,25169.75,562212.0,TX,27.724972,-97.652075,2014,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES INC,RSG
1000521,Electrifarm,22683.8,221112.0,IA,42.4407,-92.4205,2014,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY INC,BRK.B
1000312,Elizabeth River Combustion Turbine Sta,27899.226,221112.0,VA,36.7743,-76.3119,2014,DOMINION ENERGY INC,100.0,DOMINION ENERGY INC,D
1000491,Elm Road Generating Station,6486930.61,221112.0,WI,42.8445,-87.829,2014,WEC Energy Group Inc,84.0,WEC ENERGY GROUP INC,WEC
1000317,Emery Station,381162.688,221112.0,IA,43.094,-93.2922,2014,ALLIANT ENERGY CORP,100.0,ALLIANT ENERGY CORP,LNT
1000583,Emporia Energy Center,173340.908,221112.0,KS,38.4464,-96.0651,2014,EVERGY INC,100.0,EVERGY INC,EVRG
1001370,"Ennis Power Company, LLC",667260.328,221112.0,TX,32.3194,-96.6739,2014,Vistra Corp,100.0,VISTRA CORP,VST
1006814,Equistar Chemicals LP,97731.632,325211.0,LA,30.1928,-93.32524,2014,LYONDELLBASELL INDUSTRIES INC,100.0,LYONDELLBASELL INDUSTRIES INC,LYB
1007959,Exxonmobil Beaumont Refinery,5332974.708,324110.0,TX,30.0639,-94.0703,2014,EXXON MOBIL CORP,100.0,EXXON MOBIL CORP,XOM
1001544,F B Culley Generating Station,1816830.398,221112.0,IN,37.91,-87.3267,2014,CENTERPOINT ENERGY INC,100.0,CENTERPOINT ENERGY INC,CNP
1005805,FILLMORE COMPRESSOR STATION,73630.132,486210.0,UT,38.867608,-112.423186,2014,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY INC,BRK.B
1007753,FITCHBURG WESTMINSTER LANDFILL RECYCLING CENTER,24980.456,562212.0,MA,42.533852,-71.845589,2014,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT INC,WM
1006251,FIVE OAKS RECYCLING & DISPOSAL FACILITY,35207.816,562212.0,IL,39.56,-89.3725,2014,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT INC,WM
1002781,FLORIDA GAS TRANSMISSION COMPANY - CARRYVILLE,35256.812,486210.0,FL,30.67724,-85.84268,2014,KINDER MORGAN INC,50.0,KINDER MORGAN INC,KMI
1002837,FLORIDA GAS TRANSMISSION COMPANY - MUNSON,114427.058,486210.0,FL,30.911465,-86.887276,2014,KINDER MORGAN INC,50.0,KINDER MORGAN INC,KMI
1003148,FLORIDA GAS TRANSMISSION COMPANY - TRENTON,30010.56,486210.0,FL,29.663893,-82.846572,2014,KINDER MORGAN INC,50.0,KINDER MORGAN INC,KMI
1006758,FOOTHILLS LANDFILL,23171.5,562212.0,CO,39.850794,-105.227345,2014,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES INC,RSG
1005024,FORD MOTOR COMPANY - FORD KANSAS CITY ASSEMBLY PLANT,109352.988,336112.0,MO,39.203562,-94.479326,2014,FORD MOTOR CO,100.0,FORD MOTOR CO,F
1002626,FORD MOTOR COMPANY - FORD KENTUCKY TRUCK PLANT,83100.288,336112.0,KY,38.2935,-85.5322,2014,FORD MOTOR CO,100.0,FORD MOTOR CO,F
1004951,FORD MOTOR COMPANY - FORD LOUISVILLE ASSEMBLY PLANT,66422.9,336112.0,KY,38.1547,-85.7255,2014,FORD MOTOR CO,100.0,FORD MOTOR CO,F
1002755,FORD MOTOR COMPANY - FORD MICHIGAN ASSEMBLY SITE,71093.37,336111.0,MI,42.278378,-83.412204,2014,FORD MOTOR CO,100.0,FORD MOTOR CO,F
1000104,FORD MOTOR COMPANY - FORD OHIO ASSEMBLY PLANT,51003.308,336111.0,OH,41.48604,-82.06159,2014,FORD MOTOR CO,100.0,FORD MOTOR CO,F
1006754,FORD MOTOR COMPANY - FORD RESEARCH AND ENGINEERING CENTER,80834.896,541712.0,MI,42.301055,-83.232993,2014,FORD MOTOR CO,100.0,FORD MOTOR CO,F
1005668,FORD MOTOR COMPANY - FORD ROUGE SITE,67178.748,336112.0,MI,42.3025,-83.154167,2014,FORD MOTOR CO,100.0,FORD MOTOR CO,F
1003262,FORD MOTOR COMPANY - FORD STERLING PLANT,57167.384,336350.0,MI,42.58344,-83.04989,2014,FORD MOTOR CO,100.0,FORD MOTOR CO,F
1003623,FOREST LAWN LANDFILL,40020.8,562212.0,MI,41.775968,-86.654864,2014,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES INC,RSG
1004309,FOREST VIEW LANDFILL,4934.5,562212.0,KS,39.112098,-94.694105,2014,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES INC,RSG
1006085,FORNEY POWER PLANT,3432362.732,221112.0,TX,32.7563,-96.4916,2014,Vistra Corp,100.0,VISTRA CORP,VST
1004561,FORT WORTH REGIONAL LANDFILL,3622.5,562212.0,TX,32.789533,-97.242917,2014,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES INC,RSG
1004010,FORWARD LANDFILL,104378.75,562212.0,CA,37.87396,-121.1831,2014,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES INC,RSG
1006947,FREEPORT-MCMORAN MIAMI INC,74482.066,331411.0,AZ,33.412655,-110.856538,2014,FREEPORT-MCMORAN INC,100.0,FREEPORT-MCMORAN INC,FCX
1003521,FREY FARM-CRESWELL LDFL,32207.75,562212.0,PA,39.955047,-76.446215,2014,LANCASTER COUNTY SOILD WASTE MANAGEMENT AUTHORITY,100.0,LANCASTER COUNTY SOILD WASTE MANAGEMENT AUTHORITY,WM
1004983,FRITO-LAY,40587.548,311919.0,CT,41.86392,-71.89399,2014,PEPSICO INC,100.0,PEPSICO INC,PEP
1005677,FRITO-LAY INC,69520.188,311919.0,IN,40.284167,-86.556944,2014,PEPSICO INC,100.0,PEPSICO INC,PEP
1004898,"FRITO-LAY, INC. - PERRY PLANT",30225.036,311919.0,GA,32.451113,-83.598311,2014,PEPSICO INC,100.0,PEPSICO INC,PEP
1005424,"FRITO-LAY, INCORPORATED",23152.312,311919.0,NC,35.11738,-80.94104,2014,PEPSICO INC,100.0,PEPSICO INC,PEP
1010583,"Faribault Compressor Station (Faribault, MN)",27249.6,486210.0,MN,44.2695,-93.3212,2014,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY INC,BRK.B
1010577,"Farmington Compressor Station (Farmington, MN)",21612.304,486210.0,MN,44.6427,-93.1618,2014,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY INC,BRK.B
1009616,"Fiberteq, LLC",31520.332,327993.0,IL,40.10824,-87.53822,2014,OWENS CORNING,100.0,OWENS CORNING,GLW
1007203,Flint Creek Power Plant,3539996.374,221112.0,AR,36.2561,-94.5241,2014,AMERICAN ELECTRIC POWER CO INC,50.0,AMERICAN ELECTRIC POWER CO INC,AEP
1007044,Foothills Environmental,84658.5,562212.0,NC,35.914488,-81.593527,2014,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES INC,RSG
1006752,Ford Motor Company - Chicago Assembly Plant,57446.684,336111.0,IL,41.663722,-87.561409,2014,FORD MOTOR CO,100.0,FORD MOTOR CO,F
1001722,Ford Motor Company - Flat Rock Assembly Plant,60170.424,336111.0,MI,42.10247,-83.24356,2014,FORD MOTOR CO,100.0,FORD MOTOR CO,F
1007576,Fort Churchill,116673.968,221112.0,NV,39.1281,-119.1319,2014,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY INC,BRK.B
1000971,Fort Martin Power Station,6089424.02,221112.0,WV,39.7107,-79.9275,2014,FIRSTENERGY CORP,100.0,FIRSTENERGY CORP,FE
1001483,Fort Myers,3536328.864,221112.0,FL,26.6967,-81.7831,2014,NEXTERA ENERGY INC,100.0,NEXTERA ENERGY INC,NEE
1001029,Fort St. Vrain,1636761.488,221112.0,CO,40.2461,-104.8742,2014,XCEL ENERGY INC,100.0,XCEL ENERGY INC,XEL
1001267,Fort Worth Brewery,28231.82,312120.0,TX,32.644444,-97.319167,2014,MOLSON COORS BEVERAGE CO,100.0,MOLSON COORS BEVERAGE CO,TAP
1000421,Fox Energy Center,552002.736,221112.0,WI,44.3204,-88.2089,2014,WEC Energy Group Inc,100.0,WEC ENERGY GROUP INC,WEC
1003763,Freeport-McMoRan Chino Mines Co.,19587.174,212234.0,NM,32.791667,-108.067222,2014,FREEPORT-MCMORAN INC,100.0,FREEPORT-MCMORAN INC,FCX
1006378,Freeport-McMoRan Morenci,27048.348,212234.0,AZ,33.065,-109.34222,2014,FREEPORT-MCMORAN INC,100.0,FREEPORT-MCMORAN INC,FCX
1000219,French Island,35263.568,221112.0,WI,43.8298,-91.26,2014,XCEL ENERGY INC,100.0,XCEL ENERGY INC,XEL
1002394,Frito-Lay COGEN PLANT,48819.768,311919.0,CA,35.398111,-119.255371,2014,PEPSICO INC,100.0,PEPSICO INC,PEP
1000830,G G Allen,2312887.672,221112.0,NC,35.1897,-81.0122,2014,DUKE ENERGY CORP,100.0,DUKE ENERGY CORP,DUK
1006805,GALLATIN COUNTY LOGAN LANDFILL,33803.0,562212.0,MT,45.87462,-111.41042,2014,GALLATIN COUNTY SOLID WASTE MANAGEMENT DISTRICT,100.0,GALLATIN COUNTY SOLID WASTE MANAGEMENT DISTRICT,WM
1005894,GALVESTON COUNTY LANDFILL,71937.75,562212.0,TX,29.387909,-95.055889,2014,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES INC,RSG
1009442,"GE (Greenville) Gas Turbines, LLC",38757.2,333611.0,SC,34.83239,-82.29203,2014,GENERAL ELECTRIC CO,100.0,GENERAL ELECTRIC CO,GE
1001862,"GE Aviation, Evendale Plant (1431150060)",57023.036,336412.0,OH,39.246517,-84.44544,2014,GENERAL ELECTRIC CO,100.0,GENERAL ELECTRIC CO,GE
1004412,GE GLOBAL RESEARCH CENTER,28621.616,541712.0,NY,42.830953,-73.876394,2014,GENERAL ELECTRIC CO,100.0,GENERAL ELECTRIC CO,GE
1010642,GE Power and Water,29036.94,333611.0,NY,42.8099,-73.95172,2014,GENERAL ELECTRIC CO,100.0,GENERAL ELECTRIC CO,GE
1004697,GE Transportation-Erie Plant,65795.352,336510.0,PA,42.145453,-80.02544,2014,WABTEC US RAIL INC,100.0,WABTEC US RAIL INC,WAB
1000039,GE's Grid Solutions,13879.245,335313.0,PA,40.124713,-79.930463,2014,GENERAL ELECTRIC CO,100.0,GENERAL ELECTRIC CO,GE
1002243,GENERAL ELECTRIC PEEBLES TEST OPERATIONS,65748.652,336412.0,OH,38.91738,-83.29864,2014,GENERAL ELECTRIC CO,100.0,GENERAL ELECTRIC CO,GE
1004366,GENERAL MILLS INC.,23436.56,311230.0,GA,33.625407,-83.832355,2014,GENERAL MILLS INC,100.0,GENERAL MILLS INC,GIS
1004695,GENERAL MOTORS CORP - MILFORD PROVING GROUND,28125.644,541380.0,MI,42.5691,-83.6745,2014,GENERAL MOTORS CO,100.0,GENERAL MOTORS CO,GM
1002828,GENERAL MOTORS FAIRFAX ASSEMBLY PLANT,58300.88,336111.0,KS,39.147533,-94.601884,2014,GENERAL MOTORS CO,100.0,GENERAL MOTORS CO,GM
1003506,GENERAL MOTORS FORT WAYNE ASSEMBLY,64962.766,336112.0,IN,40.964311,-85.302752,2014,GENERAL MOTORS CO,100.0,GENERAL MOTORS CO,GM
1004605,GENERAL MOTORS LANSING DELTA TOWNSHIP,47155.972,336111.0,MI,42.692278,-84.679356,2014,GENERAL MOTORS CO,100.0,GENERAL MOTORS CO,GM
1002875,GENERAL MOTORS LLC BEDFORD CETC,48407.61,331521.0,IN,38.877889,-86.479722,2014,GENERAL MOTORS CO,100.0,GENERAL MOTORS CO,GM
1003225,GENERAL MOTORS MLCG DETROIT-HAMTRAMCK ASSEM BLY CENTER,44018.442,336111.0,MI,42.381971,-83.044919,2014,GENERAL MOTORS CO,100.0,GENERAL MOTORS CO,GM
1002347,GENERAL MOTORS SAGINAW METAL CASTING OPERATIONS,41910.872,331524.0,MI,43.4503,-83.920477,2014,GENERAL MOTORS CO,100.0,GENERAL MOTORS CO,GM
1003392,GENEVA LANDFILL,70214.728,562212.0,OH,41.791626,-80.90796,2014,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT INC,WM
1002066,GIDDINGS GAS PLANT,147079.057,211112.0,TX,30.0383,-96.9872,2014,PHILLIPS 66,86.8,PHILLIPS 66,PSX
1002497,GILLETTE CO,55397.992,332211.0,MA,42.34512,-71.05441,2014,THE PROCTER & GAMBLE CO,100.0,THE PROCTER & GAMBLE CO,PG
1003257,GLEN\S SANITARY LANDFILL,61652.142,562212.0,MI,44.786194,-85.845963,2014,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT INC,WM
1000380,GM TECHNICAL CENTER,48770.216,336211.0,MI,42.52457,-83.04225,2014,GENERAL MOTORS CO,100.0,GENERAL MOTORS CO,GM
1002953,GM VAN SLYKE COMPLEX,76990.008,336112.0,MI,42.98785,-83.71324,2014,GENERAL MOTORS LLC,100.0,GENERAL MOTORS LLC,GM
1006371,GMC TRUCK GROUP ARLINGTON ASSEMBLY PLANT,44522.432,336112.0,TX,32.73533,-97.06772,2014,GENERAL MOTORS CO,100.0,GENERAL MOTORS CO,GM
1002426,GNRL MILLS,42087.134,311230.0,IA,41.933677,-91.71648,2014,GENERAL MILLS INC,100.0,GENERAL MILLS INC,GIS
1005964,GOLDEN TRIANGLE REGIONAL SOLID WASTE MANAGEMENT AUTHORITY,197745.102,562111.0,MS,33.52825,-88.672389,2014,GOLDEN TRIANGLE REGIONAL SOLID WASTE MANAGEMENT AUTHORITY,100.0,GOLDEN TRIANGLE REGIONAL SOLID WASTE MANAGEMENT AUTHORITY,WM
1000363,"GOODRICH SPOKANE LANDING SYSTEMS, CARBON PRODUCTS",30645.684,336413.0,WA,47.583604,-117.568511,2014,RAYTHEON TECHNOLOGIES CORP,100.0,RAYTHEON TECHNOLOGIES CORP,RTX
1011719,GP Condensate Splitter,67.25,324110.0,TX,29.732598,-95.220457,2014,KINDER MORGAN INC,100.0,KINDER MORGAN INC,KMI
1003995,GPLC JOLIET SALES,25256.79,486210.0,IL,41.4504,-88.1833,2014,ONEOK INC,100.0,ONEOK INC,OKE
1007685,GRANBY SANITARY LANDFILL,4796.75,562212.0,MA,42.227281,-72.547189,2014,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT INC,WM
1003460,GRAND CTL SANI,20225.942,562212.0,PA,40.853502,-75.257496,2014,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT INC,WM
1007862,GRAY WOLF REGIONAL LANDFILL,75890.796,562212.0,AZ,34.5155,-112.0471,2014,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT INC,WM
1006310,GREELEY GAS PLANT,37492.285,211112.0,CO,40.364235,-104.730316,2014,PHILLIPS 66,86.8,PHILLIPS 66,PSX
